ID	adj.P.Val	P.Value	logFC	AveExpr	t	B	GI	Gene.symbol	Gene.title
ILMN_1764380	ILMN_1764380	0.00381140411130501	1.56504589875763e-05	0.768794072132421	10.8039255012704	10.7434313445277	3.79824235611501	53832029	GLTP	glycolipid transfer protein
ILMN_1739576	ILMN_1739576	0.00381140411130501	1.57791780258993e-05	0.893391934123244	10.3481947149193	10.7299055206903	3.79029310170598	723586610	CYB5R2	cytochrome b5 reductase 2
ILMN_1733690	ILMN_1733690	0.00381140411130501	1.58473272714659e-05	-0.986870227084637	9.3452280961567	-10.7227951502033	3.78610958143956	330864784	AKAP7	A-kinase anchoring protein 7
ILMN_1693985	ILMN_1693985	0.0038481292277873	1.62189810719109e-05	0.886127049699839	8.117165070421	10.6846214816581	3.76359399167318	961441411	JPH1	junctophilin 1
ILMN_1716004	ILMN_1716004	0.0038481292277873	1.62461798141088e-05	0.841237116045429	8.21122124186906	10.681867009891	3.76196572835397	370879165	NSUN4	NOP2/Sun RNA methyltransferase family member 4
ILMN_2083469	ILMN_2083469	0.0039526782930461	1.68293411971329e-05	1.07145429861721	8.34703138366744	10.6240409444095	3.72766967983331	38683859	IRS2	insulin receptor substrate 2
ILMN_1691747	ILMN_1691747	0.0039526782930461	1.69404110301343e-05	0.662127931609289	9.6649236878488	10.6132860032921	3.72126714471632	756761785	KHDRBS3	KH RNA binding domain containing, signal transduction associated 3
ILMN_1682206	ILMN_1682206	0.00408086103684164	1.77197619409363e-05	0.617311619503822	8.20576737177532	10.5400094062145	3.67744394703405	34305454	GCC1	GRIP and coiled-coil domain containing 1
ILMN_1719170	ILMN_1719170	0.00408086103684164	1.77508188131025e-05	-0.597635686402139	7.46156689235746	-10.5371657643233	3.6757362118512	30795189	WBSCR27	Williams Beuren syndrome chromosome region 27
ILMN_1755937	ILMN_1755937	0.00408553883709639	1.79018365215315e-05	0.642411043546862	7.39800963528132	10.5234184768656	3.66747284186773	50845385	ANXA2	annexin A2
ILMN_1753342	ILMN_1753342	0.00414411110723328	1.82910296423653e-05	1.01742507420039	11.5820859617966	10.4885897660521	3.64648181527054	654823989	SAT1	spermidine/spermine N1-acetyltransferase 1
ILMN_2348975	ILMN_2348975	0.00428672752824112	1.90576065510623e-05	-0.770315507561083	9.76556378957461	-10.4223920051946	3.6063630307284	304434528	NASP	nuclear autoantigenic sperm protein
ILMN_2230025	ILMN_2230025	0.00438217527318439	1.96220987093269e-05	0.73754353938734	7.61290631831519	10.3755538692944	3.57780012237857	383932336	PDLIM3	PDZ and LIM domain 3
ILMN_1732831	ILMN_1732831	0.00443416346709373	2.01694327995832e-05	1.25933198343131	9.58590166677711	10.3315811404972	3.55085012104038	528881275	CHST7	carbohydrate sulfotransferase 7
ILMN_1805992	ILMN_1805992	0.00443416346709373	2.02387290148913e-05	0.681171313175707	8.96095839519449	10.326110885859	3.54748835970622	385198091	SHTN1	shootin 1
ILMN_1857335	ILMN_1857335	0.00443416346709373	2.03743021022389e-05	-0.747775258621529	7.58317651721435	-10.3154701020627	3.54094321571464	21751421	LOC286254	uncharacterized LOC286254
ILMN_2397750	ILMN_2397750	0.00443416346709373	2.05119132091464e-05	-0.689679383166533	8.69899528618445	-10.3047514424426	3.53434238948717	54144638	IVNS1ABP	influenza virus NS1A binding protein
ILMN_1760412	ILMN_1760412	0.00443416346709373	2.05639897245759e-05	-1.33698581272842	9.00274831708165	-10.3007164781955	3.53185552900277	56090522	SHISA2	shisa family member 2
ILMN_1803846	ILMN_1803846	0.00447885165905754	2.09144867339091e-05	0.657691189603144	11.6700952357868	10.2738584264474	3.51527387287475	77404355	EIF1	eukaryotic translation initiation factor 1
ILMN_1656910	ILMN_1656910	0.00460215689333827	2.16374676428301e-05	-1.10589440832197	8.63916865440148	-10.2200403009314	3.48189889166723	310772218	TRIM6	tripartite motif containing 6
ILMN_1707571	ILMN_1707571	0.00463125814339159	2.19738079972865e-05	-0.765302098972846	7.61208385215205	-10.1956964530116	3.46673670181056	259013558	GABRA5	gamma-aminobutyric acid type A receptor alpha5 subunit
ILMN_1735014	ILMN_1735014	0.00463125814339159	2.21124673779055e-05	0.909712175980388	9.42787237591704	10.185783615844	3.46055090269146	236460447	KLF6	Kruppel like factor 6
ILMN_2349071	ILMN_2349071	0.00463125814339159	2.22186631327557e-05	-1.22345930132932	7.84722992313142	-10.1782393255306	3.4558385585695	296317281	ADGRG2	adhesion G protein-coupled receptor G2
ILMN_1691884	ILMN_1691884	0.00463468758834675	2.24087544949634e-05	1.57805086685706	8.77344449300646	10.1648368696322	3.44745732178409	61676085	STC2	stanniocalcin 2
ILMN_1766045	ILMN_1766045	0.00463468758834675	2.25315842585782e-05	0.600708351975248	8.98455385151728	10.1562453253822	3.44207802530591	331284128	SH3GLB1	SH3 domain containing GRB2 like endophilin B1
ILMN_2371079	ILMN_2371079	0.0047131268817825	2.32144034988328e-05	-0.623897193163647	7.30933600724059	-10.1094360249324	3.41267957128643	258645161	HTR3A	5-hydroxytryptamine receptor 3A
ILMN_1724139	ILMN_1724139	0.00476610545211806	2.36423906542997e-05	1.22337175525521	9.65509537088596	10.080887812436	3.39467460004447	100913217	TMEM123	transmembrane protein 123
